W,MFPT
0.01,0.24153507542618943
0.1,0.2466960690439872
1.0,0.2853176593378071
10.0,0.3684780962597143
100.0,0.3922103198147209
1000.0,0.3939791379260115
10000.0,0.39414981500783913
