W,MFPT
0.01,0.24100478291982907
0.1,0.24156446630021208
1.0,0.2469839194519939
10.0,0.2877230456863917
100.0,0.38181353945104113
1000.0,0.4147680866390518
10000.0,0.4186555845071701
