W,MFPT
0.01,0.2411920547687258
0.1,0.24343949930507228
1.0,0.26595602728306467
10.0,0.46958851716280914
100.0,1.2561097672099966
1000.0,1.6211452440599126
10000.0,1.6323406322614515
